game_id;boardgame;avg_rating;num_ratings;complexity;wishlisted;total_plays;amazon_price;url;description;player_id;playtime_id
1434;Pavlov's House;7.864;1609;2.81;1539;4657;96.24;https://boardgamegeek.com/boardgame/219101/pavlovs-house;The Soviets defend a key strongpoint during the Battle of Stalingrad.;161;42
1435;Ancient Knowledge;7.139;3218;2.74;1538;11419;44.57;https://boardgamegeek.com/boardgame/338093/ancient-knowledge;Create unique card combinations to keep your civilization alive.;10;93
1436;Europa Universalis: The Price of Power;8.604;1345;4.69;1670;2729;NULL;https://boardgamegeek.com/boardgame/254127/europa-universalis-the-price-of-power;Europe from the Hundred Years war to the Age of Revolution.;3;137
1437;A Touch of Evil: The Supernatural Game;6.984;4759;2.56;1041;9634;67.99;https://boardgamegeek.com/boardgame/35815/a-touch-of-evil-the-supernatural-game;Dashing heroes battle fiendish creatures in Colonial America.;104;1
1438;Blood Bowl: Second Season Edition;8.492;1136;3.77;274;11043;NULL;https://boardgamegeek.com/boardgame/318472/blood-bowl-second-season-edition;It’s not the winning or losing that matters, it’s the mayhem and violence that count!;46;30
1439;No Retreat! The Russian Front;7.741;1752;3.16;826;3550;NULL;https://boardgamegeek.com/boardgame/68264/no-retreat-the-russian-front;Choose a side and lead it to victory in this epic struggle!!;29;86
1440;The Fox in the Forest Duet;6.979;4113;1.76;1437;12863;18.99;https://boardgamegeek.com/boardgame/288169/the-fox-in-the-forest-duet;Win tricks to move in the forest, collecting the gems before running out of time.;13;16
1441;Carnival of Monsters;7.222;3036;2.13;979;14724;20.0;https://boardgamegeek.com/boardgame/231484/carnival-of-monsters;Capture monsters for your mystical menagerie in this streamlined drafting experience.;16;37
1442;New York 1901;6.787;6511;2.05;1062;14139;34.95;https://boardgamegeek.com/boardgame/174660/new-york-1901;Collect cards to build iconic New York City skyscrapers in the early 20th century.;21;29
1443;Euthia: Torment of Resurrection;8.543;1503;3.52;1463;4573;NULL;https://boardgamegeek.com/boardgame/295785/euthia-torment-of-resurrection;An open world fantasy RPG board game inspired by classic video games.;3;138
1444;Dungeon Fighter;6.79;7044;1.76;1479;17419;47.19;https://boardgamegeek.com/boardgame/102548/dungeon-fighter;Test your dice-rolling skills to overcome tricky challenges in dangerous dungeons.;69;34
1445;The Magic Labyrinth;6.814;6529;1.21;1174;27231;NULL;https://boardgamegeek.com/boardgame/41916/the-magic-labyrinth;Navigate the unseen labyrinth using only your memory to collect the lost artifacts.;136;80
1446;Fief: France 1429;7.441;2361;3.81;937;3363;NULL;https://boardgamegeek.com/boardgame/152470/fief-france-1429;Lead your noble house to greatness through war, negotiations and loads of betrayal.;162;31
1447;Unmatched: Hell's Kitchen;8.207;1308;2.18;523;2171;34.95;https://boardgamegeek.com/boardgame/326934/unmatched-hells-kitchen;Two assassins and a crime-fighting lawyer brawling in the streets? Welcome to Hell.;83;54
1448;Qwinto;6.983;3917;1.33;898;42548;NULL;https://boardgamegeek.com/boardgame/183006/qwinto;Toss the dice and mind your sums, columns, and pentagons in this Qwixx sequel.;75;50
1449;That Time You Killed Me;7.361;2419;2.35;2327;12091;NULL;https://boardgamegeek.com/boardgame/344258/that-time-you-killed-me;Prove yourself across all spacetime as the true inventor of the time machine.;13;47
1450;Royals;7.18;2871;2.23;850;7047;39.95;https://boardgamegeek.com/boardgame/165986/royals;Noble houses scramble to claim strongholds in 17th century Europe.;18;2
1451;Ghost Blitz;6.705;10296;1.13;817;40670;23.03;https://boardgamegeek.com/boardgame/83195/ghost-blitz;Quickly identify and grab hold of the correct item in a cluttered, spooky basement.;56;21
1452;Rolling Heights;7.471;2109;2.56;1446;6912;64.94;https://boardgamegeek.com/boardgame/331820/rolling-heights;Roll your Meeples to build a better city!;3;34
1453;Paper Dungeons: A Dungeon Scrawler Game;7.127;3303;2.11;1187;15130;51.99;https://boardgamegeek.com/boardgame/291962/paper-dungeons-a-dungeon-scrawler-game;Explore dungeons, fight villains and conquer the glory in a hack n slash adventure.;92;16
1454;Strasbourg;7.165;2819;2.74;807;5963;NULL;https://boardgamegeek.com/boardgame/91873/strasbourg;Get your family members into craft guilds using a unique bidding system.;24;2
1455;Council of 4;7.118;3154;2.66;715;7387;NULL;https://boardgamegeek.com/boardgame/173101/council-of-4;Gain the favors of the council, even manipulate them, to build your trading posts.;1;139
1456;Ubongo;6.682;10039;1.5;943;36181;NULL;https://boardgamegeek.com/boardgame/16986/ubongo;Race to fill the target shape using a set of polyominoes before your opponents do.;49;55
1457;Dale of Merchants 2;7.289;2593;2.09;529;4007;NULL;https://boardgamegeek.com/boardgame/191597/dale-of-merchants-2;Learn new techniques, trade goods, and manage your stock to build the master stall!;28;16
1458;Arkadia;6.916;4421;2.57;762;11062;NULL;https://boardgamegeek.com/boardgame/25643/arkadia;Place workers and buildings, get and cash seals as you manipulate their market value.;28;34
1459;Agemonia;8.945;1121;3.32;2415;6991;492.06;https://boardgamegeek.com/boardgame/270871/agemonia;Live your destiny as a mighty hero or despicable villain.;19;1
1460;Liberty or Death: The American Insurrection;7.751;1701;4.06;1082;2900;75.3;https://boardgamegeek.com/boardgame/165872/liberty-or-death-the-american-insurrection;GMT COIN Vol V: Join the American Revolution as Patriots, British, Indians, or French;3;66
1461;The Werewolves of Miller's Hollow;6.685;12444;1.31;706;45472;25.0;https://boardgamegeek.com/boardgame/25821/the-werewolves-of-millers-hollow;Be a villager and lynch the werewolves... unless you are a werewolf yourself.;163;16
1462;Copenhagen;6.938;4327;1.68;1316;24501;NULL;https://boardgamegeek.com/boardgame/269595/copenhagen;Polyomino your way to the grandest facades in the Danish capital.;21;54
1463;Watson & Holmes;7.248;2691;2.16;1379;6249;NULL;https://boardgamegeek.com/boardgame/182694/watson-and-holmes;Be first to help Holmes solve the crime by following clues and investigating leads.;90;51
1464;Llamaland;7.274;2572;2.03;934;8437;NULL;https://boardgamegeek.com/boardgame/330038/llamaland;Fit your fields together to grow crops and give a good home to llamas.;28;37
1465;Perseverance: Castaway Chronicles – Episodes 1 & 2;7.69;1817;4.24;1256;6435;NULL;https://boardgamegeek.com/boardgame/256997/perseverance-castaway-chronicles-episodes-1-and-2;Discover a living dinosaur world in a series of mechanically evolving strategy games.;3;102
1466;Fleet;6.826;5394;2.24;1022;20565;NULL;https://boardgamegeek.com/boardgame/121297/fleet;Acquire licenses, launch boats, and fish the great briny blue.;28;20
1467;Galileo Galilei;7.602;1814;3.01;2171;6341;94.99;https://boardgamegeek.com/boardgame/393333/galileo-galilei;Discover what Galileo himself didn't, find new planets and star systems!;8;89
1468;Princes of the Renaissance;7.308;2377;3.5;713;3494;49.99;https://boardgamegeek.com/boardgame/8045/princes-of-the-renaissance;Choose the most profitable side in a series of conflicts to further your own glory!;116;57
1469;Star Wars: Unlock!;7.058;3308;1.88;523;11284;23.77;https://boardgamegeek.com/boardgame/312267/star-wars-unlock;Rebels, Imperials, and Scum - adventure and mystery await in a galaxy far, far away..;20;2
1470;Rattus;6.776;6220;2.06;1096;19741;NULL;https://boardgamegeek.com/boardgame/42452/rattus;Manage your population throughout medieval Europe to survive the plague.;28;37
1471;Imhotep: The Duel;7.06;3340;1.97;892;11414;19.95;https://boardgamegeek.com/boardgame/255674/imhotep-the-duel;Unload building materials from ships, but your opponent’s plans might mess up yours.;13;16
1472;Castell;7.393;2120;3.15;687;5096;NULL;https://boardgamegeek.com/boardgame/238638/castell;Train your Team to build the most impressive human towers in all of Catalonia.;10;19
1473;Carcassonne: South Seas;7.055;3548;1.88;567;14122;NULL;https://boardgamegeek.com/boardgame/147303/carcassonne-south-seas;Lay tiles to gather fish, shells and bananas to trade with merchant ships.;42;140
1474;La Famiglia: The Great Mafia War;8.0;1513;4.02;1131;2812;NULL;https://boardgamegeek.com/boardgame/367517/la-famiglia-the-great-mafia-war;Two teams struggling over the supremacy of Sicily during the Great Mafia War.;164;11
1475;Elfenland;6.673;9203;2.15;843;16640;NULL;https://boardgamegeek.com/boardgame/10/elfenland;Use elf transportation (dragon, cloud, raft, unicorn...) to visit the most cities.;59;2
1476;Vikings Gone Wild;7.091;3813;2.22;731;8797;NULL;https://boardgamegeek.com/boardgame/187377/vikings-gone-wild;Generate gold and beer and attack your neigbors to obtain the gods' favors.;28;28
1477;Medieval Academy;6.931;4144;1.81;828;11882;NULL;https://boardgamegeek.com/boardgame/154386/medieval-academy;Train to become a knight in several areas of competition.;42;16
1478;ito;7.286;2457;1.02;1376;20008;17.99;https://boardgamegeek.com/boardgame/327778/ito;String your thoughts together!;109;62
1479;Hamburgum;7.046;3302;3.07;630;5420;NULL;https://boardgamegeek.com/boardgame/30381/hamburgum;Families produce and trade goods, and build up Hamburg in the 17th Century.;16;93
1480;Manoeuvre;7.285;2483;2.12;709;7670;NULL;https://boardgamegeek.com/boardgame/17396/manoeuvre;Tactical napoleonic battles with chess-size 64 spaces game board.;46;2
1481;Timeline: Inventions;6.697;8652;1.09;707;35105;NULL;https://boardgamegeek.com/boardgame/85256/timeline-inventions;Which was invented first, dynamite or the typewriter?;56;50
1482;Agra;7.276;2539;4.34;975;5560;NULL;https://boardgamegeek.com/boardgame/230085/agra;Grow wealth and influence in India by leveraging the Emperor's birthday festivities.;10;8
1483;Santiago de Cuba;6.883;4682;2.15;713;13241;NULL;https://boardgamegeek.com/boardgame/104347/santiago-de-cuba;Collect goods and meet the demand of those ever-present cargo ships.;28;139
1484;Edge of Darkness;7.472;2109;3.47;1371;6396;NULL;https://boardgamegeek.com/boardgame/229491/edge-of-darkness;Draft and upgrade cards to defend the city from monstrous threats.;3;5
1485;Here to Slay;6.888;8128;1.67;1403;24100;20.0;https://boardgamegeek.com/boardgame/299252/here-to-slay;Powerful heroes band together to slay monsters for their abilities.;59;29
1486;Dungeon Twister;6.808;6110;2.88;1020;10318;NULL;https://boardgamegeek.com/boardgame/12995/dungeon-twister;Escape the dungeon or die trying in this head-to-head duel of wits.;67;2
1487;Deep Rock Galactic: The Board Game;8.13;1599;2.69;1509;5889;NULL;https://boardgamegeek.com/boardgame/348220/deep-rock-galactic-the-board-game;Mine precious minerals, survive and fight aliens together on a foreign planet.;8;10
1488;BattleTech;7.096;3666;3.41;253;6641;NULL;https://boardgamegeek.com/boardgame/1540/battletech;No description;10;82
1489;Oltréé;7.461;2228;2.24;1906;9239;NULL;https://boardgamegeek.com/boardgame/293835/oltree;Rangers help local communities and defend their Kingdom in order to restore hope.;28;2
1490;Folklore: The Affliction;7.643;2240;3.68;1918;6438;NULL;https://boardgamegeek.com/boardgame/159504/folklore-the-affliction;Scenario driven co-op adventure in a world of gothic horror.;12;8
1491;Carcassonne: Winter Edition;7.495;2052;1.78;454;7377;NULL;https://boardgamegeek.com/boardgame/131014/carcassonne-winter-edition;Lay tiles to build roads, monasteries, cities & farms in a snowy medieval landscape.;42;69
1492;Saboteur;6.541;35137;1.32;2421;99328;12.99;https://boardgamegeek.com/boardgame/9220/saboteur;You are dwarves laying tunnel cards to get gold: but which one of you is the traitor?;107;16
1493;TransAmerica;6.69;8403;1.35;798;41879;32.91;https://boardgamegeek.com/boardgame/2842/transamerica;Connect your five cities across America on a shared rail network.;38;16
1494;Sentient;7.179;2754;2.2;1221;8061;NULL;https://boardgamegeek.com/boardgame/223855/sentient;Draft cards to manipulate your dice and collect investors for your technology.;10;29
1495;Unlock!: Exotic Adventures;7.285;2442;2.2;385;7341;36.99;https://boardgamegeek.com/boardgame/254226/unlock-exotic-adventures;Solve puzzles to escape the Boogeymen, Scheherazade's Last Tale, and the Challenger.;20;19
1496;Axis & Allies: Europe 1940;7.571;2414;3.49;569;2432;84.99;https://boardgamegeek.com/boardgame/61692/axis-and-allies-europe-1940;WWII conflict in European Theater with plastic troops, tanks, planes, and ships.;27;86
1497;Yukon Airways;7.316;2357;2.77;813;6434;NULL;https://boardgamegeek.com/boardgame/283294/yukon-airways;Deliver passengers while managing your fuel and making improvements to your seaplane.;3;19
1498;Mists over Carcassonne;7.295;2493;2.11;1326;29197;36.98;https://boardgamegeek.com/boardgame/358124/mists-over-carcassonne;Cooperatively lay tiles to keep the ghosts in check, but beware of haunted cemeteries;86;140
1499;Kitchen Rush (Revised Edition);7.446;2082;2.13;843;14418;NULL;https://boardgamegeek.com/boardgame/287938/kitchen-rush-revised-edition;Juggle orders, prepare dishes, and stock the pantry to satisfy your hungry customers.;21;40
1500;Coloma;7.307;2358;2.96;1268;5283;NULL;https://boardgamegeek.com/boardgame/264982/coloma;Strike it rich in the frontiers of California - will you boom or bust?;69;19
1501;Peloponnes;7.098;2974;2.37;965;11249;NULL;https://boardgamegeek.com/boardgame/42910/peloponnes;In ancient Greece, build up your population and power. Beware the disasters!;17;37
1502;The Hunger;7.032;3763;2.31;1320;11190;NULL;https://boardgamegeek.com/boardgame/339906/the-hunger;As a vampire, you want to hunt humans, but you must return home before sunrise...;27;2
1503;Super-Skill Pinball: 4-Cade;7.048;3364;2.2;1003;15380;26.31;https://boardgamegeek.com/boardgame/302524/super-skill-pinball-4-cade;Roll dice and ricochet around a diverse series of thematic pinball tables.;8;16
1504;Coffee Rush;7.122;3629;1.81;1589;21278;39.94;https://boardgamegeek.com/boardgame/377061/coffee-rush;Become the greatest barista by quickly fulfilling coffee and beverage orders.;21;16
1505;Pixies;7.096;3267;1.21;644;41612;17.99;https://boardgamegeek.com/boardgame/411875/pixies;Choose the right card, place it in the right place, and keep an eye on your opponents;42;16
1506;Critter Kitchen;7.883;1608;2.51;1702;5800;138.95;https://boardgamegeek.com/boardgame/393429/critter-kitchen;Gather ingredients to satisfy food challenges and impress a celebrity critic.;5;2
1507;Thunderbolt Apache Leader;8.028;1420;3.23;1086;3796;NULL;https://boardgamegeek.com/boardgame/123955/thunderbolt-apache-leader;Plan the missions, select the team & pray the pilots return successfully—or at all.;65;23
1508;Hacienda;6.915;4246;2.63;530;28077;NULL;https://boardgamegeek.com/boardgame/19100/hacienda;Become the savviest rancher, linking land & herds together before the deck runs out!;18;19
1509;Machina Arcana (Second/Third Edition);7.897;1607;3.65;1204;4690;NULL;https://boardgamegeek.com/boardgame/299121/machina-arcana-secondthird-edition;A group of explorers are traveling the unknown while facing Lovecraftian horrors.;7;81
1510;Duelosaur Island;7.029;3508;2.36;738;8171;NULL;https://boardgamegeek.com/boardgame/247236/duelosaur-island;Compete against your rival to build the most exciting dinosaur park in the world.;33;20
1511;System Gateway (fan expansion for Android: Netrunner);9.113;860;3.5;337;6777;NULL;https://boardgamegeek.com/boardgame/345976/system-gateway-fan-expansion-for-android-netrunner;Set in a dystopian future, the race between Megacorporation and Netrunner continues.;133;37
1512;Nanty Narking;7.457;2098;2.32;995;5580;70.0;https://boardgamegeek.com/boardgame/249746/nanty-narking;Buy, bribe and murder your way to control of Victorian London's neighborhoods.;1;2
1513;A Game of Thrones: The Card Game;6.803;6340;3.25;470;23404;29.95;https://boardgamegeek.com/boardgame/39953/a-game-of-thrones-the-card-game;Command Westeros' factions and plot your path to the Iron Throne.;10;1
1514;CloudAge;7.192;2742;2.84;1469;9362;58.45;https://boardgamegeek.com/boardgame/316858/cloudage;Travel in airships above dried-up landscapes, visit cities, and battle Cloud militia.;19;67
1515;Viceroy;6.784;5756;2.64;618;13864;29.0;https://boardgamegeek.com/boardgame/157526/viceroy;Bid your gems to recruit and build your pyramid of power!;7;34
1516;Hostage Negotiator;6.787;6183;2.06;1651;38457;28.82;https://boardgamegeek.com/boardgame/134253/hostage-negotiator;Talk them down and save the hostages in this dice and card-driven solo game.;99;21
1517;Medina;7.027;3325;2.78;674;5204;NULL;https://boardgamegeek.com/boardgame/1261/medina;Collaboratively build a desert city of palaces, but claim the best ones for yourself.;102;2
1518;The Golden Ages;7.246;2471;2.89;627;5868;39.25;https://boardgamegeek.com/boardgame/164338/the-golden-ages;Let your civilization grow till it reaches its Golden Age.;10;19
1519;Thunderbirds;7.522;2048;2.48;1126;6856;NULL;https://boardgamegeek.com/boardgame/160610/thunderbirds;Never give in, at any cost! Coordinate your efforts to foil vile plots.;19;34
1520;Java;7.007;3518;3.38;834;3715;NULL;https://boardgamegeek.com/boardgame/855/java;As a Javanese ruler, become the dominant force in this underdeveloped area.;10;5
1521;Cartagena;6.683;8096;1.6;906;30444;19.24;https://boardgamegeek.com/boardgame/826/cartagena;Groups of pirates race to reach their ship and escape from Cartegena.;42;37
1522;Mission: Red Planet;6.878;4323;2.32;983;8017;NULL;https://boardgamegeek.com/boardgame/18258/mission-red-planet;Take advantage of the passengers' special abilities to colonize Mars.;57;2
1523;Leviathan Wilds;7.923;1416;2.5;2792;7461;NULL;https://boardgamegeek.com/boardgame/358737/leviathan-wilds;Work together to remove binding crystals and heal the ailing leviathans.;19;28
1524;Level 7 [Omega Protocol];7.414;2181;3.17;1883;2894;NULL;https://boardgamegeek.com/boardgame/137649/level-7-omega-protocol;Coordinate tactics with your squadmates in order to neutralize an alien threat.;11;19
1525;Ulm;7.011;3452;2.69;722;10083;20.0;https://boardgamegeek.com/boardgame/191876/ulm;Use a 3x3 action grid to expand your influence in a medieval city under construction.;28;51
1526;Ticket to Ride: Germany;7.585;1919;1.73;690;6858;NULL;https://boardgamegeek.com/boardgame/225244/ticket-to-ride-germany;Build routes, pick up passengers and score the most points.;42;29
1527;Deep Madness;7.804;2114;3.46;1407;4441;NULL;https://boardgamegeek.com/boardgame/202077/deep-madness;Escape from the deep-sea Kadath city before it gets devoured by otherworldly horrors.;165;1
1528;Ninjato;7.157;2751;2.76;859;6271;NULL;https://boardgamegeek.com/boardgame/50768/ninjato;Ninjas raid noble homes to claim tools, techniques and allies. Who will dare to win?;10;2
1529;Hellboy: The Board Game;7.741;2054;2.96;857;5190;79.95;https://boardgamegeek.com/boardgame/243759/hellboy-the-board-game;Hellboy and friends punch and shoot their way through a variety of BRPD missions.;3;19
1530;Escape the Dark Castle;7.332;4099;1.21;2062;10674;44.95;https://boardgamegeek.com/boardgame/227456/escape-the-dark-castle;After years of wrongful incarceration, you embark on a desperate quest to escape...;3;68
1531;The Captain Is Dead;7.053;3548;2.4;2029;9909;48.47;https://boardgamegeek.com/boardgame/159503/the-captain-is-dead;Aliens are attacking your spaceship! Work as a crew with unique skills to escape.;71;19
1532;Sobek: 2 Players;7.159;2819;1.93;1233;18294;34.94;https://boardgamegeek.com/boardgame/332944/sobek-2-players;Pick the good tiles but beware of your opponent's possibilities.;13;21
1533;Fearsome Floors;6.669;8452;1.81;1117;24710;NULL;https://boardgamegeek.com/boardgame/7805/fearsome-floors;Here comes the monster. Be careful where you step, lest you become his latest victim.;36;2
1534;Trekking the World;7.051;3373;1.92;1153;11828;38.99;https://boardgamegeek.com/boardgame/300442/trekking-the-world;A light strategy game about the pleasures and wonders of world travel.;18;29
1535;Townsfolk Tussle;7.703;1822;2.6;1937;5177;NULL;https://boardgamegeek.com/boardgame/312859/townsfolk-tussle;In a vintage cartoon universe, work together to defend your town from pesky Ruffians.;12;36
1536;One Deck Dungeon: Forest of Shadows;7.082;3383;2.33;763;8478;21.98;https://boardgamegeek.com/boardgame/224821/one-deck-dungeon-forest-of-shadows;The dice-chucking dungeon delver gets poison.;15;20
1537;MicroMacro: Crime City – All In;7.823;1454;1.09;742;11541;25.17;https://boardgamegeek.com/boardgame/364766/micromacro-crime-city-all-in;Once more you solve murder cases in crime city.;8;44
1538;Rialto;6.897;4121;2.55;678;8855;NULL;https://boardgamegeek.com/boardgame/119591/rialto;Draft wisely & play your cards at the right moment to win bonuses and control Venice.;18;37
1539;Paint the Roses;7.19;2810;2.46;1781;13971;39.99;https://boardgamegeek.com/boardgame/253759/paint-the-roses;Work together to finish the royal gardens by outsmarting the Queen of Hearts.;166;85
1540;Railroad Ink Challenge: Shining Yellow Edition;7.468;1897;2.04;397;9483;23.98;https://boardgamegeek.com/boardgame/306882/railroad-ink-challenge-shining-yellow-edition;Build a network of roads and rails in an arid landscape.;49;47
1541;Escape Room: The Game;6.881;4362;2.26;535;11648;43.95;https://boardgamegeek.com/boardgame/204836/escape-room-the-game;Solve puzzles and use the keys to stop the chrono decoder to escape the room!;167;2
1542;Pickomino;6.596;12182;1.15;789;100018;NULL;https://boardgamegeek.com/boardgame/15818/pickomino;Roll those dice, push your luck and secure your stash of worms!;119;21
1543;TEN;7.017;3448;1.45;818;19877;NULL;https://boardgamegeek.com/boardgame/335609/ten;An exciting push-your-luck and auction game for the whole family!;17;47
1544;New Angeles;7.049;3413;3.21;1382;4358;NULL;https://boardgamegeek.com/boardgame/205716/new-angeles;Play as corporations profiteering off crises, while negotiating to not lose it all.;168;31
1545;The Hunters: German U-Boats at War, 1939-43;7.736;1830;2.54;1098;5222;129.95;https://boardgamegeek.com/boardgame/113873/the-hunters-german-u-boats-at-war-1939-43;Sub captains have just three orders: run quiet, fire at will, and survive if you can.;47;5
1546;Zenith;7.952;1477;2.39;1086;12306;30.87;https://boardgamegeek.com/boardgame/424219/zenith;Players struggle to get control of the Solar System.;10;88
1547;burncycle;7.907;1462;4.06;1588;5526;NULL;https://boardgamegeek.com/boardgame/322656/burncycle;Robots use creative action sequencing to infiltrate corrupt human corporations.;7;48
1548;La Cosa Nostra;7.549;1946;2.61;527;3542;NULL;https://boardgamegeek.com/boardgame/151771/la-cosa-nostra;Mafiosos compete to turn the greatest profit, but watch out for rival gangs!;167;23
1549;Rise of Tribes;7.077;3248;2.2;1032;8483;50.0;https://boardgamegeek.com/boardgame/202583/rise-of-tribes;Grow your tribe and conquer the new prehistoric land with your might and wit.;28;29
1550;Kahuna;6.612;10152;2.06;1309;22606;32.14;https://boardgamegeek.com/boardgame/394/kahuna;Place your bridges and destroy your opponent's via card-play to control 12 islands.;13;94
1551;Guillotine;6.54;22068;1.27;1459;69688;NULL;https://boardgamegeek.com/boardgame/116/guillotine;Manipulate the line to collect the most valuable heads.;16;16
1552;Foundations of Metropolis;7.681;1562;2.0;1860;4212;42.29;https://boardgamegeek.com/boardgame/412865/foundations-of-metropolis;Create the city of your dreams in this elegant and intuitive city-building game.;1;2
1553;Guildhall;6.883;4210;2.07;626;17144;NULL;https://boardgamegeek.com/boardgame/132372/guildhall;Ignite abilities of historians, dancers, assassins to fill chapters in your guildhall;28;20
1554;Raising Robots;7.694;1667;3.21;1317;6686;49.95;https://boardgamegeek.com/boardgame/366683/raising-robots;Compete against rival inventors to assemble the best team of robots.;69;19
1555;Renature;7.096;2922;2.21;1397;9163;19.9;https://boardgamegeek.com/boardgame/300001/renature;Compete for the best ground as you restore a polluted valley with plants and animals.;21;34
1556;Trains: Rising Sun;7.433;1925;2.43;629;4081;NULL;https://boardgamegeek.com/boardgame/157001/trains-rising-sun;A stand-alone expansion to build a dynamic rail system across Japan.;10;37
1557;Smash Up: It's Your Fault!;7.468;2082;2.0;518;1067;NULL;https://boardgamegeek.com/boardgame/177802/smash-up-its-your-fault;The set YOU chose! Four factions decided on by the players.;29;34
1558;Evo;6.855;4512;2.34;631;6667;NULL;https://boardgamegeek.com/boardgame/1159/evo;Mutate dinosaurs to migrate, have babies, and fight—all before the meteor arrives!;24;1
1559;Seas of Strife;7.331;2113;1.31;607;18900;16.97;https://boardgamegeek.com/boardgame/225482/seas-of-strife;Try to avoid taking tricks, but the suits are tricky in this game.;70;37
1560;Survive The Island;7.427;2214;1.45;1051;10236;28.99;https://boardgamegeek.com/boardgame/425428/survive-the-island;Avoid sharks, kaijus, and erupting volcanoes on your way to escape!;42;37
1561;Ultimate Werewolf: Ultimate Edition;6.949;4188;1.49;773;21072;NULL;https://boardgamegeek.com/boardgame/38159/ultimate-werewolf-ultimate-edition;Werewolves have descended upon your village! Who will survive?;169;12
1562;Kingdom Rush: Rift in Time;7.307;2461;2.98;906;11219;53.95;https://boardgamegeek.com/boardgame/272533/kingdom-rush-rift-in-time;Defend the kingdom by arranging damage tiles on grids of attacking hordes.;19;28
1563;Sylvion;7.035;3322;2.07;1398;13731;25.99;https://boardgamegeek.com/boardgame/143405/sylvion;Stave off waves of an ever-hungry fire that wishes to ravage your beautiful forest.;33;16
1564;Trapwords;6.991;3551;1.43;973;9508;35.0;https://boardgamegeek.com/boardgame/257527/trapwords;Navigate your way in the dungeon by explaining things without mentioning trapwords!;122;20
1565;Starship Captains;7.14;2790;2.37;1497;8051;NULL;https://boardgamegeek.com/boardgame/363369/starship-captains;Take command of your crew to become the best starship captain in the galaxy.;8;141
1566;Disney Villainous: Despicable Plots;7.471;2130;2.19;878;1539;NULL;https://boardgamegeek.com/boardgame/331050/disney-villainous-despicable-plots;The most despicable plot wins as these classic Disney villains face off.;117;52
1567;Keythedral;7.041;3047;2.85;779;4907;NULL;https://boardgamegeek.com/boardgame/4099/keythedral;Farmers go to work fields to collect the resources needed to build the Keythedral.;42;19
1568;UBOOT: The Board Game;7.552;2203;4.15;1798;3782;179.95;https://boardgamegeek.com/boardgame/219100/uboot-the-board-game;Man your U-boat (and survive!) through exciting app-based, real-time missions.;8;9
1569;Merchant of Venus;7.126;2799;2.83;874;6198;NULL;https://boardgamegeek.com/boardgame/230/merchant-of-venus;Turn the biggest profit as you deliver goods across a mysterious star cluster.;45;57
1570;Stroganov;7.282;2317;3.31;946;6250;72.95;https://boardgamegeek.com/boardgame/323156/stroganov;Explore the vast expanse of Siberia to gain wealth and fame.;8;23
1571;The Castles of Burgundy: The Dice Game;6.863;4303;1.89;815;31210;59.95;https://boardgamegeek.com/boardgame/232988/the-castles-of-burgundy-the-dice-game;Develop idyllic farmlands, castles and towns using placement and timing.;17;47
1572;Time's Up! Edición Amarilla;7.559;1737;1.08;147;8270;NULL;https://boardgamegeek.com/boardgame/38713/times-up-edicion-amarilla;Describe Cleopatra in few seconds. Then try in one word, a gesture or a posture.;114;16
1573;Zombicide: Undead or Alive;7.996;1471;2.44;438;6890;104.98;https://boardgamegeek.com/boardgame/331224/zombicide-undead-or-alive;Battle together to fight off zombies in the Old West... or die trying.;69;2
1574;Fleet: The Dice Game (Second Edition);7.764;1456;2.21;567;9278;NULL;https://boardgamegeek.com/boardgame/328326/fleet-the-dice-game-second-edition;Deploy your fleet of fishing boats while developing your bustling harbor.;49;20
1575;Walking in Burano;7.085;3014;1.97;747;10781;NULL;https://boardgamegeek.com/boardgame/257769/walking-in-burano;Balance the wants of locals and tourists alike by creating the best street in Burano.;19;54
1576;Planet Steam;7.091;2956;3.76;745;4707;NULL;https://boardgamegeek.com/boardgame/23094/planet-steam;In post apocalyptic planet, auctions and resource market to be the richest.;22;17
1577;Liberté;7.109;2771;3.31;755;4537;53.99;https://boardgamegeek.com/boardgame/2507/liberte;Manipulate your influence in 3 factions to win elections in the French Revolution.;4;23
1578;Mycelia;7.39;2207;1.89;1244;12586;21.98;https://boardgamegeek.com/boardgame/392023/mycelia;Attract help from forest dwellers to remove dewdrops from your field.;95;37
1579;Sherlock Holmes Consulting Detective: Carlton House & Queen's Park;7.752;1516;2.26;1378;3847;55.98;https://boardgamegeek.com/boardgame/223931/sherlock-holmes-consulting-detective-carlton-house;Help Holmes investigate more cases, including several in the Carlton House mansion.;80;23
1580;Dungeon Degenerates: Hand of Doom;8.089;1523;3.65;1670;4424;NULL;https://boardgamegeek.com/boardgame/210232/dungeon-degenerates-hand-of-doom;The dark & dirty game of swords, sausages & sorcery.;19;101
1581;Lacuna;7.4;1970;1.07;1515;10364;31.99;https://boardgamegeek.com/boardgame/386937/lacuna;Place your pawn between flowers of one kind to collect them and block your opponent.;40;122
1582;Dark Moon;6.972;3510;2.39;1629;9172;NULL;https://boardgamegeek.com/boardgame/111124/dark-moon;Who is Infected? Stay alive throughout the sabotage from the hidden traitor(s).;170;42
1583;Museum;7.153;2804;2.55;1454;7931;NULL;https://boardgamegeek.com/boardgame/204505/museum;Fill your own museum with relics from all over the World.;10;29
